# STN;YYYYMMDD;   HH;   DD;    T;    Q
350;20201117;6;210;116;0
350;20201117;7;220;120;0
350;20201117;8;220;121;4
350;20201117;9;220;120;11
350;20201117;10;220;125;42
350;20201117;11;210;125;39
350;20201117;12;220;130;37
350;20201117;13;210;129;37
350;20201117;14;220;129;31
350;20201117;15;200;123;10
350;20201117;16;200;124;3
350;20201117;17;210;124;0
350;20201117;18;210;124;0
350;20201117;19;210;125;0
350;20201117;20;210;122;0
350;20201117;21;210;122;0
350;20201117;22;200;121;0
350;20201117;23;200;118;0
350;20201117;24;200;119;0
350;20201118;1;190;113;0
350;20201118;2;190;112;0
350;20201118;3;190;114;0
350;20201118;4;190;116;0
350;20201118;5;180;114;0
350;20201118;6;200;116;0
350;20201118;7;190;102;0
350;20201118;8;160;101;11
350;20201118;9;170;109;45
350;20201118;10;180;121;77
350;20201118;11;190;133;99
350;20201118;12;190;146;105
350;20201118;13;180;157;98
350;20201118;14;180;157;74
350;20201118;15;180;149;38
350;20201118;16;180;134;6
350;20201118;17;180;132;0
350;20201118;18;200;143;0
350;20201118;19;210;145;0
350;20201118;20;210;146;0
350;20201118;21;210;142;0
350;20201118;22;210;142;0
350;20201118;23;230;143;0
350;20201118;24;250;106;0
350;20201119;1;250;114;0
350;20201119;2;260;106;0
350;20201119;3;240;99;0
350;20201119;4;230;92;0
350;20201119;5;230;88;0
350;20201119;6;230;92;0
350;20201119;7;240;86;0
350;20201119;8;230;93;3
350;20201119;9;230;96;16
350;20201119;10;250;95;22
350;20201119;11;250;102;41
350;20201119;12;270;113;80
350;20201119;13;290;88;29
350;20201119;14;270;96;41
350;20201119;15;340;93;17
350;20201119;16;320;88;3
350;20201119;17;300;63;0
350;20201119;18;330;61;0
350;20201119;19;310;49;0
350;20201119;20;270;39;0
350;20201119;21;230;39;0
350;20201119;22;180;24;0
350;20201119;23;220;27;0
350;20201119;24;230;30;0
350;20201120;1;240;50;0
350;20201120;2;270;48;0
350;20201120;3;230;43;0
350;20201120;4;230;36;0
350;20201120;5;230;41;0
350;20201120;6;230;41;0
350;20201120;7;220;34;0
350;20201120;8;210;43;5
350;20201120;9;230;50;18
350;20201120;10;240;78;76
350;20201120;11;240;83;97
350;20201120;12;240;89;107
350;20201120;13;260;83;68
350;20201120;14;250;80;32
350;20201120;15;200;72;12
350;20201120;16;200;66;2
350;20201120;17;190;44;0
350;20201120;18;190;35;0
350;20201120;19;180;26;0
350;20201120;20;190;29;0
350;20201120;21;190;32;0
350;20201120;22;190;43;0
350;20201120;23;190;44;0
350;20201120;24;190;48;0
350;20201121;1;190;52;0
350;20201121;2;200;61;0
350;20201121;3;200;63;0
350;20201121;4;200;62;0
350;20201121;5;190;65;0
350;20201121;6;200;70;0
350;20201121;7;210;74;0
350;20201121;8;210;75;4
350;20201121;9;210;81;16
350;20201121;10;210;88;30
350;20201121;11;210;99;48
350;20201121;12;220;99;38
350;20201121;13;210;101;23
350;20201121;14;220;101;16
350;20201121;15;210;101;10
350;20201121;16;210;100;1
350;20201121;17;210;99;0
350;20201121;18;210;98;0
350;20201121;19;210;97;0
350;20201121;20;210;96;0
350;20201121;21;210;93;0
350;20201121;22;210;90;0
350;20201121;23;210;90;0
350;20201121;24;220;91;0
350;20201122;1;220;95;0
350;20201122;2;210;93;0
350;20201122;3;210;96;0
350;20201122;4;220;97;0
350;20201122;5;210;97;0
350;20201122;6;220;94;0
350;20201122;7;220;93;0
350;20201122;8;220;94;2
350;20201122;9;230;96;4
350;20201122;10;230;99;15
350;20201122;11;220;100;22
350;20201122;12;230;104;32
350;20201122;13;240;101;15
350;20201122;14;230;99;18
350;20201122;15;220;97;27
350;20201122;16;220;88;4
350;20201122;17;220;71;0
350;20201122;18;240;71;0
350;20201122;19;220;73;0
350;20201122;20;220;71;0
350;20201122;21;250;76;0
350;20201122;22;220;76;0
350;20201122;23;240;75;0
350;20201122;24;220;73;0
350;20201123;1;230;76;0
350;20201123;2;230;72;0
350;20201123;3;240;69;0
350;20201123;4;230;53;0
350;20201123;5;230;48;0
350;20201123;6;220;40;0
350;20201123;7;230;37;0
350;20201123;8;230;26;8
350;20201123;9;220;53;33
350;20201123;10;240;77;63
350;20201123;11;230;87;80
350;20201123;12;210;101;96
350;20201123;13;240;104;93
350;20201123;14;200;98;67
350;20201123;15;200;90;33
350;20201123;16;200;52;4
350;20201123;17;190;50;0
350;20201123;18;180;70;0
350;20201123;19;190;66;0
350;20201123;20;190;69;0
350;20201123;21;180;68;0
350;20201123;22;180;79;0
350;20201123;23;190;85;0
350;20201123;24;200;85;0
350;20201124;1;200;91;0
350;20201124;2;210;91;0
350;20201124;3;210;90;0
350;20201124;4;200;85;0
350;20201124;5;200;83;0
350;20201124;6;190;78;0
350;20201124;7;180;78;0
350;20201124;8;170;77;5
350;20201124;9;180;85;17
350;20201124;10;190;92;30
350;20201124;11;200;96;48
350;20201124;12;180;105;62
350;20201124;13;180;108;65
350;20201124;14;180;110;54
350;20201124;15;150;99;25
350;20201124;16;160;88;4
350;20201124;17;150;80;0
350;20201124;18;150;75;0
350;20201124;19;150;64;0
350;20201124;20;150;64;0
350;20201124;21;160;63;0
350;20201124;22;160;63;0
350;20201124;23;170;60;0
350;20201124;24;160;55;0
350;20201125;1;160;51;0
350;20201125;2;160;46;0
350;20201125;3;160;45;0
350;20201125;4;160;45;0
350;20201125;5;150;40;0
350;20201125;6;150;35;0
350;20201125;7;150;37;0
350;20201125;8;160;45;7
350;20201125;9;180;56;24
350;20201125;10;190;72;52
350;20201125;11;200;87;90
350;20201125;12;200;92;65
350;20201125;13;190;94;41
350;20201125;14;190;97;50
350;20201125;15;180;90;28
350;20201125;16;200;84;4
350;20201125;17;180;66;0
350;20201125;18;210;77;0
350;20201125;19;190;71;0
350;20201125;20;210;71;0
350;20201125;21;200;83;0
350;20201125;22;200;85;0
350;20201125;23;200;87;0
350;20201125;24;200;85;0
350;20201126;1;190;79;0
350;20201126;2;190;81;0
350;20201126;3;200;80;0
350;20201126;4;210;79;0
350;20201126;5;200;80;0
350;20201126;6;210;81;0
350;20201126;7;190;81;0
350;20201126;8;190;81;2
350;20201126;9;220;86;12
350;20201126;10;240;88;16
350;20201126;11;200;89;18
350;20201126;12;0;91;14
350;20201126;13;80;92;14
350;20201126;14;110;93;14
350;20201126;15;300;93;7
350;20201126;16;50;91;1
350;20201126;17;30;88;0
350;20201126;18;30;87;0
350;20201126;19;80;87;0
350;20201126;20;60;86;0
350;20201126;21;40;85;0
350;20201126;22;70;84;0
350;20201126;23;50;82;0
350;20201126;24;70;79;0
350;20201127;1;60;77;0
350;20201127;2;40;74;0
350;20201127;3;50;73;0
350;20201127;4;60;73;0
350;20201127;5;80;68;0
350;20201127;6;60;65;0
350;20201127;7;70;62;0
350;20201127;8;60;62;1
350;20201127;9;70;63;4
350;20201127;10;80;65;17
350;20201127;11;100;69;23
350;20201127;12;100;72;40
350;20201127;13;90;72;27
350;20201127;14;110;72;21
350;20201127;15;70;71;13
350;20201127;16;100;69;2
350;20201127;17;90;63;0
350;20201127;18;50;60;0
350;20201127;19;70;61;0
350;20201127;20;80;57;0
350;20201127;21;70;55;0
350;20201127;22;90;51;0
350;20201127;23;90;51;0
350;20201127;24;100;51;0
350;20201128;1;100;49;0
350;20201128;2;100;50;0
350;20201128;3;90;48;0
350;20201128;4;110;46;0
350;20201128;5;100;45;0
350;20201128;6;100;42;0
350;20201128;7;90;42;0
350;20201128;8;80;46;2
350;20201128;9;90;51;15
350;20201128;10;90;59;38
350;20201128;11;70;70;52
350;20201128;12;60;76;58
350;20201128;13;60;82;65
350;20201128;14;70;79;62
350;20201128;15;50;67;27
350;20201128;16;60;49;3
350;20201128;17;50;35;0
350;20201128;18;80;32;0
350;20201128;19;80;30;0
350;20201128;20;60;29;0
350;20201128;21;70;32;0
350;20201128;22;80;36;0
350;20201128;23;80;35;0
350;20201128;24;100;36;0
350;20201129;1;100;37;0
350;20201129;2;80;38;0
350;20201129;3;70;40;0
350;20201129;4;60;38;0
350;20201129;5;60;38;0
350;20201129;6;70;25;0
350;20201129;7;50;21;0
350;20201129;8;50;16;2
350;20201129;9;70;13;9
350;20201129;10;100;14;19
350;20201129;11;70;18;20
350;20201129;12;100;19;28
350;20201129;13;110;21;35
350;20201129;14;60;16;27
350;20201129;15;20;17;12
350;20201129;16;50;14;2
350;20201129;17;990;12;0
350;20201129;18;130;9;0
350;20201129;19;110;7;0
350;20201129;20;0;-1;0
350;20201129;21;110;-23;0
350;20201129;22;0;-21;0
350;20201129;23;320;-29;0
350;20201129;24;0;-29;0
350;20201130;1;0;-34;0
350;20201130;2;200;-37;0
350;20201130;3;160;-39;0
350;20201130;4;220;-26;0
350;20201130;5;240;-20;0
350;20201130;6;200;-14;0
350;20201130;7;190;-7;0
350;20201130;8;190;0;2
350;20201130;9;200;5;8
350;20201130;10;190;9;8
350;20201130;11;200;12;14
350;20201130;12;210;20;17
350;20201130;13;210;28;20
350;20201130;14;210;35;14
350;20201130;15;200;41;4
350;20201130;16;220;42;1
350;20201130;17;210;43;0
350;20201130;18;210;44;0
350;20201130;19;210;49;0
350;20201130;20;210;54;0
350;20201130;21;210;63;0
350;20201130;22;240;71;0
350;20201130;23;220;79;0
350;20201130;24;310;77;0
350;20201201;1;310;77;0
350;20201201;2;290;68;0
350;20201201;3;280;70;0
350;20201201;4;280;70;0
350;20201201;5;260;74;0
350;20201201;6;330;84;0
350;20201201;7;330;87;0
350;20201201;8;340;83;1
350;20201201;9;340;82;5
350;20201201;10;340;88;18
350;20201201;11;340;92;31
350;20201201;12;340;97;45
350;20201201;13;340;98;42
350;20201201;14;340;97;30
350;20201201;15;340;94;16
350;20201201;16;340;90;2
350;20201201;17;350;83;0
350;20201201;18;350;78;0
350;20201201;19;350;77;0
350;20201201;20;10;76;0
350;20201201;21;360;76;0
350;20201201;22;10;75;0
350;20201201;23;20;73;0
350;20201201;24;50;71;0
350;20201202;1;40;67;0
350;20201202;2;40;65;0
350;20201202;3;30;63;0
350;20201202;4;10;62;0
350;20201202;5;30;61;0
350;20201202;6;30;60;0
350;20201202;7;40;59;0
350;20201202;8;80;59;1
350;20201202;9;40;60;4
350;20201202;10;0;62;8
350;20201202;11;0;63;8
350;20201202;12;280;64;13
350;20201202;13;220;65;14
350;20201202;14;990;65;9
350;20201202;15;140;62;4
350;20201202;16;200;58;1
350;20201202;17;210;52;0
350;20201202;18;180;54;0
350;20201202;19;200;54;0
350;20201202;20;190;55;0
350;20201202;21;190;55;0
350;20201202;22;190;55;0
350;20201202;23;200;54;0
350;20201202;24;200;56;0
350;20201203;1;200;52;0
350;20201203;2;200;54;0
350;20201203;3;210;58;0
350;20201203;4;210;59;0
350;20201203;5;200;60;0
350;20201203;6;200;60;0
350;20201203;7;190;59;0
350;20201203;8;180;59;1
350;20201203;9;200;58;3
350;20201203;10;180;61;8
350;20201203;11;190;62;7
350;20201203;12;180;61;11
350;20201203;13;170;60;15
350;20201203;14;180;56;6
350;20201203;15;160;55;4
350;20201203;16;160;55;1
350;20201203;17;150;55;0
350;20201203;18;150;55;0
350;20201203;19;150;55;0
350;20201203;20;150;53;0
350;20201203;21;140;52;0
350;20201203;22;140;53;0
350;20201203;23;130;51;0
350;20201203;24;130;53;0
350;20201204;1;120;52;0
350;20201204;2;130;55;0
350;20201204;3;130;58;0
350;20201204;4;140;65;0
350;20201204;5;150;73;0
350;20201204;6;170;74;0
350;20201204;7;180;69;0
350;20201204;8;180;64;2
350;20201204;9;170;70;8
350;20201204;10;170;71;13
350;20201204;11;190;70;29
350;20201204;12;180;72;49
350;20201204;13;180;72;33
350;20201204;14;180;69;27
350;20201204;15;170;64;25
350;20201204;16;180;55;2
350;20201204;17;180;37;0
350;20201204;18;150;39;0
350;20201204;19;140;32;0
350;20201204;20;140;25;0
350;20201204;21;130;18;0
350;20201204;22;130;17;0
350;20201204;23;110;-9;0
350;20201204;24;120;7;0
350;20201205;1;120;7;0
350;20201205;2;130;6;0
350;20201205;3;130;2;0
350;20201205;4;140;1;0
350;20201205;5;130;6;0
350;20201205;6;150;9;0
350;20201205;7;170;18;0
350;20201205;8;180;19;3
350;20201205;9;180;29;26
350;20201205;10;170;43;57
350;20201205;11;190;48;77
350;20201205;12;190;46;60
350;20201205;13;180;51;30
350;20201205;14;160;54;25
350;20201205;15;140;52;13
350;20201205;16;130;48;1
350;20201205;17;120;28;0
350;20201205;18;130;5;0
350;20201205;19;80;3;0
350;20201205;20;110;16;0
350;20201205;21;110;18;0
350;20201205;22;110;13;0
350;20201205;23;100;-13;0
350;20201205;24;100;8;0
350;20201206;1;90;-3;0
350;20201206;2;80;-17;0
350;20201206;3;50;-17;0
350;20201206;4;60;-12;0
350;20201206;5;50;-11;0
350;20201206;6;30;-4;0
350;20201206;7;20;-3;0
350;20201206;8;360;0;1
350;20201206;9;30;2;9
350;20201206;10;20;10;23
350;20201206;11;30;21;28
350;20201206;12;80;25;21
350;20201206;13;10;30;21
350;20201206;14;10;32;22
350;20201206;15;360;29;23
350;20201206;16;340;25;2
350;20201206;17;250;23;0
350;20201206;18;320;17;0
350;20201206;19;280;17;0
350;20201206;20;20;16;0
350;20201206;21;270;20;0
350;20201206;22;260;25;0
350;20201206;23;270;24;0
350;20201206;24;250;25;0
350;20201207;1;240;27;0
350;20201207;2;250;30;0
350;20201207;3;240;33;0
350;20201207;4;240;36;0
350;20201207;5;220;37;0
350;20201207;6;230;35;0
350;20201207;7;280;32;0
350;20201207;8;230;28;1
350;20201207;9;210;26;5
350;20201207;10;210;27;12
350;20201207;11;210;26;18
350;20201207;12;200;27;11
350;20201207;13;200;33;18
350;20201207;14;200;34;12
350;20201207;15;190;33;7
350;20201207;16;180;31;2
350;20201207;17;190;26;0
350;20201207;18;190;21;0
350;20201207;19;190;16;0
350;20201207;20;200;13;0
350;20201207;21;160;4;0
350;20201207;22;170;1;0
350;20201207;23;60;-15;0
350;20201207;24;100;-9;0
350;20201208;1;100;-1;0
350;20201208;2;50;-1;0
350;20201208;3;60;-20;0
350;20201208;4;80;-17;0
350;20201208;5;100;-23;0
350;20201208;6;70;-8;0
350;20201208;7;40;-4;0
350;20201208;8;40;-4;1
350;20201208;9;30;4;16
350;20201208;10;40;8;30
350;20201208;11;0;24;38
350;20201208;12;990;38;63
350;20201208;13;20;44;49
350;20201208;14;10;37;29
350;20201208;15;10;42;19
350;20201208;16;30;37;1
350;20201208;17;50;32;0
350;20201208;18;60;40;0
350;20201208;19;80;32;0
350;20201208;20;80;27;0
350;20201208;21;990;19;0
350;20201208;22;190;-2;0
350;20201208;23;190;-15;0
350;20201208;24;200;-20;0
350;20201209;1;190;-22;0
350;20201209;2;220;-21;0
350;20201209;3;210;-17;0
350;20201209;4;210;-14;0
350;20201209;5;180;-14;0
350;20201209;6;200;-5;0
350;20201209;7;180;0;0
350;20201209;8;170;0;1
350;20201209;9;160;-1;5
350;20201209;10;180;0;14
350;20201209;11;160;1;22
350;20201209;12;170;5;20
350;20201209;13;160;8;15
350;20201209;14;170;11;12
350;20201209;15;180;16;6
350;20201209;16;150;20;1
350;20201209;17;170;24;0
350;20201209;18;160;26;0
350;20201209;19;180;30;0
350;20201209;20;170;31;0
350;20201209;21;170;31;0
350;20201209;22;180;32;0
350;20201209;23;170;32;0
350;20201209;24;150;30;0
350;20201210;1;150;26;0
350;20201210;2;150;19;0
350;20201210;3;130;23;0
350;20201210;4;130;16;0
350;20201210;5;110;4;0
350;20201210;6;120;3;0
350;20201210;7;120;1;0
350;20201210;8;120;0;2
350;20201210;9;120;3;11
350;20201210;10;120;9;22
350;20201210;11;130;16;38
350;20201210;12;120;20;41
350;20201210;13;120;33;70
350;20201210;14;120;33;48
350;20201210;15;130;27;27
350;20201210;16;130;11;2
350;20201210;17;130;6;0
350;20201210;18;130;1;0
350;20201210;19;130;-1;0
350;20201210;20;140;-1;0
350;20201210;21;140;1;0
350;20201210;22;140;3;0
350;20201210;23;140;1;0
350;20201210;24;140;-2;0
350;20201211;1;130;-2;0
350;20201211;2;130;-3;0
350;20201211;3;130;0;0
350;20201211;4;130;2;0
350;20201211;5;130;7;0
350;20201211;6;130;12;0
350;20201211;7;140;14;0
350;20201211;8;140;18;1
350;20201211;9;130;21;12
350;20201211;10;140;23;18
350;20201211;11;130;26;20
350;20201211;12;130;32;24
350;20201211;13;130;40;20
350;20201211;14;130;44;15
350;20201211;15;130;46;7
350;20201211;16;130;46;1
350;20201211;17;120;46;0
350;20201211;18;140;47;0
350;20201211;19;130;45;0
350;20201211;20;130;46;0
350;20201211;21;120;48;0
350;20201211;22;130;48;0
350;20201211;23;130;50;0
350;20201211;24;140;52;0
350;20201212;1;150;56;0
350;20201212;2;170;61;0
350;20201212;3;160;63;0
350;20201212;4;180;66;0
350;20201212;5;170;69;0
350;20201212;6;170;70;0
350;20201212;7;180;72;0
350;20201212;8;200;76;1
350;20201212;9;210;78;5
350;20201212;10;220;82;12
350;20201212;11;240;87;15
350;20201212;12;220;90;19
350;20201212;13;240;94;18
350;20201212;14;250;95;14
350;20201212;15;210;92;8
350;20201212;16;220;90;1
350;20201212;17;240;88;0
350;20201212;18;240;84;0
350;20201212;19;240;83;0
350;20201212;20;240;83;0
350;20201212;21;230;80;0
350;20201212;22;240;80;0
350;20201212;23;240;73;0
350;20201212;24;220;78;0
350;20201213;1;220;79;0
350;20201213;2;240;82;0
350;20201213;3;240;81;0
350;20201213;4;230;80;0
350;20201213;5;250;78;0
350;20201213;6;230;76;0
350;20201213;7;210;72;0
350;20201213;8;210;66;1
350;20201213;9;210;68;12
350;20201213;10;210;71;27
350;20201213;11;200;73;54
350;20201213;12;190;80;58
350;20201213;13;180;78;45
350;20201213;14;190;77;26
350;20201213;15;160;76;11
350;20201213;16;160;71;1
350;20201213;17;170;68;0
350;20201213;18;160;65;0
350;20201213;19;160;65;0
350;20201213;20;170;67;0
350;20201213;21;170;69;0
350;20201213;22;170;71;0
350;20201213;23;160;74;0
350;20201213;24;170;79;0
350;20201214;1;170;81;0
350;20201214;2;170;78;0
350;20201214;3;170;75;0
350;20201214;4;170;79;0
350;20201214;5;180;83;0
350;20201214;6;180;89;0
350;20201214;7;180;94;0
350;20201214;8;200;101;0
350;20201214;9;190;103;4
350;20201214;10;190;106;20
350;20201214;11;190;110;20
350;20201214;12;200;114;34
350;20201214;13;180;113;20
350;20201214;14;190;112;11
350;20201214;15;200;110;9
350;20201214;16;180;103;2
350;20201214;17;180;100;0
350;20201214;18;160;100;0
350;20201214;19;160;94;0
350;20201214;20;180;96;0
350;20201214;21;160;99;0
350;20201214;22;160;98;0
350;20201214;23;170;95;0
350;20201214;24;160;92;0
350;20201215;1;150;90;0
350;20201215;2;170;92;0
350;20201215;3;180;95;0
350;20201215;4;190;93;0
350;20201215;5;180;92;0
350;20201215;6;180;91;0
350;20201215;7;170;91;0
350;20201215;8;190;93;0
350;20201215;9;200;95;2
350;20201215;10;190;96;9
350;20201215;11;190;96;10
350;20201215;12;190;97;7
350;20201215;13;210;99;7
350;20201215;14;200;103;19
350;20201215;15;220;100;9
350;20201215;16;200;81;1
350;20201215;17;190;67;0
350;20201215;18;180;82;0
350;20201215;19;190;70;0
350;20201215;20;180;59;0
350;20201215;21;200;59;0
350;20201215;22;180;53;0
350;20201215;23;180;51;0
350;20201215;24;160;40;0
350;20201216;1;150;26;0
350;20201216;2;150;41;0
350;20201216;3;170;47;0
350;20201216;4;160;48;0
350;20201216;5;150;47;0
350;20201216;6;140;45;0
350;20201216;7;130;35;0
350;20201216;8;160;36;1
350;20201216;9;160;52;18
350;20201216;10;150;71;48
350;20201216;11;160;88;61
350;20201216;12;150;95;74
350;20201216;13;160;100;64
350;20201216;14;130;92;45
350;20201216;15;130;85;16
350;20201216;16;130;82;2
350;20201216;17;130;86;0
350;20201216;18;140;90;0
350;20201216;19;130;86;0
350;20201216;20;150;91;0
350;20201216;21;170;95;0
350;20201216;22;170;98;0
350;20201216;23;170;100;0
350;20201216;24;170;101;0
350;20201217;1;170;100;0
350;20201217;2;180;100;0
350;20201217;3;180;96;0
350;20201217;4;200;95;0
350;20201217;5;220;93;0
350;20201217;6;220;91;0
